Player_ID,Player_Name_Full,Rk_Sal,Player_In_Salary_Table,Salary_Value,Tm_ID,Season_End_Year
williwa02,Walt Williams,3,Walt Williams,3750000.0,HOU,2000
augmost01,Stacey Augmon,4,Stacey Augmon,3450000.0,HOU,2000
francst01,Steve Francis,5,Steve Francis,3020520.0,HOU,2000
macledo01,Don MacLean,6,Don MacLean,2800000.0,HOU,2000
rogerca01,Carlos Rogers,7,Carlos Rogers,2100000.0,HOU,2000
malonma01,Matt Maloney,8,Matt Maloney,2081250.0,HOU,2000
andersh01,Shandon Anderson,9,Shandon Anderson,2000000.0,HOU,2000
bullama01,Matt Bullard,10,Matt Bullard,1333333.0,HOU,2000
catoke01,Kelvin Cato,11,Kelvin Cato,1299000.0,HOU,2000
masseto01,Tony Massenburg,12,Tony Massenburg,1150000.0,HOU,2000
drewbr01,Bryce Drew,13,Bryce Drew,1105560.0,HOU,2000
shawbr01,Brian Shaw,14,Brian Shaw,1100000.0,HOU,2000
johnsed03,Eddie Johnson,15,Eddie Johnson,1000000.0,HOU,2000
grayed01,Ed Gray,16,Ed Gray,941040.0,HOU,2000
thomake01,Kenny Thomas,17,Kenny Thomas,823440.0,HOU,2000
hamilth01,Thomas Hamilton,18,Thomas Hamilton,510000.0,HOU,2000
moblecu01,Cuttino Mobley,19,Cuttino Mobley,385000.0,HOU,2000
grayde01,Devin Gray,20,Devin Gray,88223.0,HOU,2000
millean01,Anthony Miller,21,Anthony Miller,30000.0,HOU,2000
abdursh01,Shareef Abdur-Rahim,1,Shareef Abdur-Rahim,9000000.0,VAN,2000
reevebr01,Bryant Reeves,2,Bryant Reeves,8666666.0,VAN,2000
westdo01,Doug West,3,Doug West,3295000.0,VAN,2000
bibbymi01,Mike Bibby,4,Mike Bibby,3092400.0,VAN,2000
pricebr01,Brent Price,5,Brent Price,2944000.0,VAN,2000
harriot01,Othella Harrington,6,Othella Harrington,2025000.0,VAN,2000
longgr01,Grant Long,7,Grant Long,2000000.0,VAN,2000
parksch02,Cherokee Parks,8,Cherokee Parks,1925000.0,VAN,2000
dickemi01,Michael Dickerson,9,Michael Dickerson,1224960.0,VAN,2000
scottde01,Dennis Scott,10,Dennis Scott,1100000.0,VAN,2000
carran01,Antoine Carr,11,Antoine Carr,1000000.0,VAN,2000
wheatde01,DeJuan Wheat,12,DeJuan Wheat,460000.0,VAN,2000
ekeziob01,Obinna Ekezie,13,Obinna Ekezie,301875.0,VAN,2000
palacmi01,Milt Palacio,14,Milt Palacio,301875.0,VAN,2000
stephjo01,Joe Stephens,15,Joe Stephens,88441.0,VAN,2000
werdaro01,Robert Werdann,16,Robert Werdann,7471.0,VAN,2000
onealsh01,Shaquille O'Neal,1,Shaquille O'Neal,17142858.0,LAL,2000
bryanko01,Kobe Bryant,2,Kobe Bryant,9000000.0,LAL,2000
ricegl01,Glen Rice,3,Glen Rice,7000000.0,LAL,2000
horryro01,Robert Horry,4,Robert Horry,4800000.0,LAL,2000
foxri01,Rick Fox,5,Rick Fox,3033000.0,LAL,2000
fishede01,Derek Fisher,6,Derek Fisher,3000000.0,LAL,2000
knightr01,Travis Knight,7,Travis Knight,2800000.0,LAL,2000
harpero01,Ron Harper,8,Ron Harper,2000000.0,LAL,2000
greenac01,A.C. Green,9,A.C. Green,1700000.0,LAL,2000
johnsma02,Magic Johnson,10,Magic Johnson,1000000.0,LAL,2000
luety01,Tyronn Lue,11,Tyronn Lue,809280.0,LAL,2000
georgde01,Devean George,12,Devean George,790440.0,LAL,2000
jacobsa01,Sam Jacobson,13,Sam Jacobson,721080.0,LAL,2000
sallejo01,John Salley,14,John Salley,510000.0,LAL,2000
shawbr01,Brian Shaw,15,Brian Shaw,510000.0,LAL,2000
sealssh01,Shea Seals,16,Shea Seals,385000.0,LAL,2000
celesjo01,John Celestand,17,John Celestand,301875.0,LAL,2000
pankoan01,Andy Panko,18,Andy Panko,5000.0,LAL,2000
pippesc01,Scottie Pippen,1,Scottie Pippen,14795642.0,POR,2000
wallara01,Rasheed Wallace,2,Rasheed Wallace,10800000.0,POR,2000
stoudda01,Damon Stoudamire,3,Damon Stoudamire,10125000.0,POR,2000
sabonar01,Arvydas Sabonis,4,Arvydas Sabonis,9818481.0,POR,2000
grantbr01,Brian Grant,5,Brian Grant,7680862.0,POR,2000
smithst01,Steve Smith,6,Steve Smith,7200000.0,POR,2000
onealje01,Jermaine O'Neal,7,Jermaine O'Neal,5075000.0,POR,2000
schrede01,Detlef Schrempf,8,Detlef Schrempf,2000000.0,POR,2000
wellsbo01,Bonzi Wells,9,Bonzi Wells,1428720.0,POR,2000
grantga01,Gary Grant,10,Gary Grant,1200000.0,POR,2000
anthogr01,Greg Anthony,11,Greg Anthony,1100000.0,POR,2000
crottjo01,John Crotty,12,John Crotty,760000.0,POR,2000
augmost01,Stacey Augmon,13,Stacey Augmon,510000.0,POR,2000
harvean01,Antonio Harvey,14,Antonio Harvey,510000.0,POR,2000
kleinjo01,Joe Kleine,15,Joe Kleine,510000.0,POR,2000
,Nikita Morgunov,16,Nikita Morgunov,385000.0,POR,2000
hardaan01,Anfernee Hardaway,1,Anfernee Hardaway,9000000.0,PHO,2000
guglito01,Tom Gugliotta,2,Tom Gugliotta,8558535.0,PHO,2000
kiddja01,Jason Kidd,3,Jason Kidd,6858335.0,PHO,2000
robincl02,Clifford Robinson,4,Clifford Robinson,6125000.0,PHO,2000
longllu01,Luc Longley,5,Luc Longley,5175000.0,PHO,2000
chapmre01,Rex Chapman,6,Rex Chapman,3150000.0,PHO,2000
rogerro01,Rodney Rogers,7,Rodney Rogers,2000000.0,PHO,2000
mariosh01,Shawn Marion,8,Shawn Marion,1546320.0,PHO,2000
blounco01,Corie Blount,9,Corie Blount,1100000.0,PHO,2000
baileto01,Toby Bailey,10,Toby Bailey,535000.0,PHO,2000
dayto01,Todd Day,11,Todd Day,510000.0,PHO,2000
milleol01,Oliver Miller,12,Oliver Miller,510000.0,PHO,2000
westma01,Mark West,13,Mark West,510000.0,PHO,2000
livinra01,Randy Livingston,14,Randy Livingston,485000.0,PHO,2000
brownge02,Gerald Brown,15,Gerald Brown,385000.0,PHO,2000
davisbe01,Ben Davis,16,Ben Davis,45847.0,PHO,2000
brownmi01,Mike Brown,17,Mike Brown,25000.0,PHO,2000
,LaMarcus Golden,18,LaMarcus Golden,25000.0,PHO,2000
paytoga01,Gary Payton,1,Gary Payton,11020473.0,SEA,2000
bakervi01,Vin Baker,2,Vin Baker,9000000.0,SEA,2000
grantho01,Horace Grant,3,Horace Grant,5952381.0,SEA,2000
barrybr01,Brent Barry,4,Brent Barry,3960000.0,SEA,2000
fostegr01,Greg Foster,5,Greg Foster,1603861.0,SEA,2000
maxweve01,Vernon Maxwell,6,Vernon Maxwell,1430000.0,SEA,2000
mccoyje01,Jelani McCoy,7,Jelani McCoy,1000000.0,SEA,2000
patteru01,Ruben Patterson,8,Ruben Patterson,900000.0,SEA,2000
stepavl01,Vladimir Stepania,9,Vladimir Stepania,700320.0,SEA,2000
davisem01,Emanual Davis,10,Emanual Davis,510000.0,SEA,2000
persoch01,Chuck Person,11,Chuck Person,510000.0,SEA,2000
willish01,Shammond Williams,12,Shammond Williams,500000.0,SEA,2000
vinsofr01,Fred Vinson,13,Fred Vinson,485000.0,SEA,2000
lewisra02,Rashard Lewis,14,Rashard Lewis,385000.0,SEA,2000
borrela01,Lazaro Borrell,15,Lazaro Borrell,301875.0,SEA,2000
webbech01,Chris Webber,1,Chris Webber,11000000.0,SAC,2000
divacvl01,Vlade Divac,2,Vlade Divac,8837774.0,SAC,2000
anderni01,Nick Anderson,3,Nick Anderson,5051906.0,SAC,2000
willico02,Corliss Williamson,4,Corliss Williamson,3560000.0,SAC,2000
fundela01,Lawrence Funderburke,5,Lawrence Funderburke,2400000.0,SAC,2000
willija02,Jason Williams,6,Jason Williams,1879920.0,SAC,2000
gamblke01,Kevin Gamble,7,Kevin Gamble,1868750.0,SAC,2000
stojape01,Peja Stojakovic,8,Peja Stojakovic,1310400.0,SAC,2000
pollasc01,Scot Pollard,9,Scot Pollard,1000000.0,SAC,2000
barryjo01,Jon Barry,10,Jon Barry,800000.0,SAC,2000
martida01,Darrick Martin,11,Darrick Martin,572500.0,SAC,2000
corbity01,Tyrone Corbin,12,Tyrone Corbin,510000.0,SAC,2000
wennibi01,Bill Wennington,13,Bill Wennington,510000.0,SAC,2000
delkto01,Tony Delk,14,Tony Delk,485000.0,SAC,2000
roberry01,Ryan Robertson,15,Ryan Robertson,301875.0,SAC,2000
longar01,Art Long,16,Art Long,25000.0,SAC,2000
marshdo01,Donyell Marshall,1,Donyell Marshall,5250000.0,GSW,2000
dampier01,Erick Dampier,2,Erick Dampier,4988000.0,GSW,2000
blaylmo01,Mookie Blaylock,3,Mookie Blaylock,4200000.0,GSW,2000
millsch01,Chris Mills,4,Chris Mills,4200000.0,GSW,2000
caffeja01,Jason Caffey,5,Jason Caffey,3937500.0,GSW,2000
cummite01,Terry Cummings,6,Terry Cummings,2600000.0,GSW,2000
jamisan01,Antawn Jamison,7,Antawn Jamison,2503800.0,GSW,2000
owensbi01,Billy Owens,8,Billy Owens,2090000.0,GSW,2000
foylead01,Adonal Foyle,9,Adonal Foyle,1922520.0,GSW,2000
hughela01,Larry Hughes,10,Larry Hughes,1722240.0,GSW,2000
cummivo01,Vonteego Cummings,11,Vonteego Cummings,704400.0,GSW,2000
farmeto01,Tony Farmer,12,Tony Farmer,510000.0,GSW,2000
legleti01,Tim Legler,13,Tim Legler,510000.0,GSW,2000
macksa01,Sam Mack,14,Sam Mack,315000.0,GSW,2000
youngti01,Tim Young,15,Tim Young,301875.0,GSW,2000
curlebi01,Bill Curley,16,Bill Curley,117867.0,GSW,2000
jonesda01,Damon Jones,17,Damon Jones,70206.0,GSW,2000
barrydr01,Drew Barry,18,Drew Barry,62765.0,GSW,2000
carrch01,Chris Carr,19,Chris Carr,60000.0,GSW,2000
thomaja01,Jamel Thomas,20,Jamel Thomas,31963.0,GSW,2000
jacobsa01,Sam Jacobson,21,Sam Jacobson,22647.0,GSW,2000
mortojo01,John Morton,22,John Morton,6735.0,GSW,2000
davisma02,Mark Davis,23,Mark Davis,6000.0,GSW,2000
olowomi01,Michael Olowokandi,1,Michael Olowokandi,3456240.0,LAC,2000
nesbyty01,Tyrone Nesby,2,Tyrone Nesby,2716667.0,LAC,2000
odomla01,Lamar Odom,3,Lamar Odom,2445480.0,LAC,2000
piatker01,Eric Piatkowski,4,Eric Piatkowski,2000000.0,LAC,2000
murdoer01,Eric Murdock,5,Eric Murdock,1925000.0,LAC,2000
robinja02,James Robinson,6,James Robinson,1866667.0,LAC,2000
closske01,Keith Closs,7,Keith Closs,1680000.0,LAC,2000
anderde01,Derek Anderson,8,Derek Anderson,1439400.0,LAC,2000
tayloma01,Maurice Taylor,9,Maurice Taylor,1367400.0,LAC,2000
skinnbr01,Brian Skinner,10,Brian Skinner,843000.0,LAC,2000
smithch04,Charles Smith,11,Charles Smith,779960.0,LAC,2000
aventan01,Anthony Avent,12,Anthony Avent,510000.0,LAC,2000
richapo01,Pooh Richardson,13,Pooh Richardson,500000.0,LAC,2000
hudsotr01,Troy Hudson,14,Troy Hudson,460000.0,LAC,2000
jonesch03,Charles Jones,15,Charles Jones,385000.0,LAC,2000
conloma01,Marty Conlon,16,Marty Conlon,114529.0,LAC,2000
iversal01,Allen Iverson,1,Allen Iverson,10130000.0,PHI,2001
ratlith01,Theo Ratliff,2,Theo Ratliff,7800000.0,PHI,2001
geigema01,Matt Geiger,3,Matt Geiger,7515840.0,PHI,2001
hillty01,Tyrone Hill,4,Tyrone Hill,7300000.0,PHI,2001
kukocto01,Toni Kukoc,5,Toni Kukoc,6000000.0,PHI,2001
snower01,Eric Snow,6,Eric Snow,3380000.0,PHI,2001
lynchge01,George Lynch,7,George Lynch,2200000.0,PHI,2001
mckieaa01,Aaron McKie,8,Aaron McKie,1818000.0,PHI,2001
maxweve01,Vernon Maxwell,9,Vernon Maxwell,1000000.0,PHI,2001
claxtsp01,Speedy Claxton,10,Speedy Claxton,936000.0,PHI,2001
mohamna01,Nazr Mohammed,11,Nazr Mohammed,739080.0,PHI,2001
jonesju01,Jumaine Jones,12,Jumaine Jones,735600.0,PHI,2001
jacksje01,Jermaine Jackson,13,Jermaine Jackson,423500.0,PHI,2001
maccuto01,Todd MacCulloch,14,Todd MacCulloch,423500.0,PHI,2001
,Ademola Okulaja,15,Ademola Okulaja,316969.0,PHI,2001
sanchpe01,Pepe Sanchez,16,Pepe Sanchez,316969.0,PHI,2001
,Mark Karcher,17,Mark Karcher,50000.0,PHI,2001
mournal01,Alonzo Mourning,1,Alonzo Mourning,16880000.0,MIA,2001
hardati01,Tim Hardaway,2,Tim Hardaway,12000000.0,MIA,2001
jonesed02,Eddie Jones,3,Eddie Jones,8960000.0,MIA,2001
grantbr01,Brian Grant,4,Brian Grant,8900000.0,MIA,2001
masonan01,Anthony Mason,5,Anthony Mason,5550000.0,MIA,2001
majerda01,Dan Majerle,6,Dan Majerle,4050000.0,MIA,2001
causwdu01,Duane Causwell,7,Duane Causwell,4000000.0,MIA,2001
cebalce01,Cedric Ceballos,8,Cedric Ceballos,3937500.0,MIA,2001
ellisda01,Dale Ellis,9,Dale Ellis,2290000.0,MIA,2001
greenac01,A.C. Green,10,A.C. Green,2250000.0,MIA,2001
cartean01,Anthony Carter,11,Anthony Carter,1200000.0,MIA,2001
davisri01,Ricky Davis,12,Ricky Davis,939360.0,MIA,2001
macledo01,Don MacLean,13,Don MacLean,798500.0,MIA,2001
bowenbr01,Bruce Bowen,14,Bruce Bowen,733000.0,MIA,2001
fulleto02,Todd Fuller,15,Todd Fuller,611000.0,MIA,2001
houseed01,Eddie House,16,Eddie House,316969.0,MIA,2001
robinja03,Jamal Robinson,17,Jamal Robinson,40000.0,MIA,2001
brunsri01,Rick Brunson,18,Rick Brunson,16000.0,MIA,2001
johnsla02,Larry Johnson,1,Larry Johnson,11000000.0,NYK,2001
sprewla01,Latrell Sprewell,2,Latrell Sprewell,10125000.0,NYK,2001
houstal01,Allan Houston,3,Allan Houston,9000000.0,NYK,2001
ricegl01,Glen Rice,4,Glen Rice,7578900.0,NYK,2001
cambyma01,Marcus Camby,5,Marcus Camby,5750000.0,NYK,2001
longllu01,Luc Longley,6,Luc Longley,5750000.0,NYK,2001
wardch01,Charlie Ward,7,Charlie Ward,5040000.0,NYK,2001
childch01,Chris Childs,8,Chris Childs,4680000.0,NYK,2001
thomaku01,Kurt Thomas,9,Kurt Thomas,3680000.0,NYK,2001
knightr01,Travis Knight,10,Travis Knight,3200000.0,NYK,2001
stricer01,Erick Strickland,11,Erick Strickland,2560000.0,NYK,2001
maxweve01,Vernon Maxwell,12,Vernon Maxwell,1570000.0,NYK,2001
turkcmi01,Mirsad Turkcan,13,Mirsad Turkcan,1069400.0,NYK,2001
spencfe01,Felton Spencer,14,Felton Spencer,1000000.0,NYK,2001
brunsri01,Rick Brunson,15,Rick Brunson,523500.0,NYK,2001
,Lazero Borrell,16,Lazero Borrell,423500.0,NYK,2001
kernejo01,Jonathan Kerner,17,Jonathan Kerner,423500.0,NYK,2001
,Pete Mickeal,18,Pete Mickeal,316969.0,NYK,2001
postela01,Lavor Postell,19,Lavor Postell,316969.0,NYK,2001
hillgr01,Grant Hill,1,Grant Hill,9660000.0,ORL,2001
mcgratr01,Tracy McGrady,2,Tracy McGrady,9660000.0,ORL,2001
outlabo01,Bo Outlaw,3,Bo Outlaw,4500000.0,ORL,2001
armstda01,Darrell Armstrong,4,Darrell Armstrong,3100000.0,ORL,2001
millemi01,Mike Miller,5,Mike Miller,2320080.0,ORL,2001
declean01,Andrew DeClercq,6,Andrew DeClercq,1920000.0,ORL,2001
doleami01,Michael Doleac,7,Michael Doleac,1452000.0,ORL,2001
garripa01,Pat Garrity,8,Pat Garrity,1019280.0,ORL,2001
brownde01,Dee Brown,9,Dee Brown,1000000.0,ORL,2001
willimo01,Monty Williams,10,Monty Williams,1000000.0,ORL,2001
reiddo01,Don Reid,11,Don Reid,611000.0,ORL,2001
amaecjo01,John Amaechi,12,John Amaechi,600000.0,ORL,2001
hudsotr01,Troy Hudson,13,Troy Hudson,523500.0,ORL,2001
perryel01,Elliot Perry,14,Elliot Perry,94000.0,ORL,2001
walkean02,Antoine Walker,1,Antoine Walker,10130000.0,BOS,2001
anderke01,Kenny Anderson,2,Kenny Anderson,7520000.0,BOS,2001
stithbr01,Bryant Stith,3,Bryant Stith,5920000.0,BOS,2001
potapvi01,Vitaly Potapenko,4,Vitaly Potapenko,4290000.0,BOS,2001
willier01,Eric Williams,5,Eric Williams,3890000.0,BOS,2001
minorgr01,Greg Minor,6,Greg Minor,3240000.0,BOS,2001
battito01,Tony Battie,7,Tony Battie,3200000.0,BOS,2001
mccarwa01,Walter McCarty,8,Walter McCarty,2670000.0,BOS,2001
brownra02,Randy Brown,9,Randy Brown,2250000.0,BOS,2001
williho01,Hot Rod Williams,10,Hot Rod Williams,2100000.0,BOS,2001
piercpa01,Paul Pierce,11,Paul Pierce,1608840.0,BOS,2001
moisoje01,Jerome Moiso,12,Jerome Moiso,1461960.0,BOS,2001
carrch01,Chris Carr,13,Chris Carr,1200000.0,BOS,2001
overtdo01,Doug Overton,14,Doug Overton,548500.0,BOS,2001
griffad01,Adrian Griffin,15,Adrian Griffin,498500.0,BOS,2001
blounma01,Mark Blount,16,Mark Blount,316969.0,BOS,2001
herrech01,Chris Herren,17,Chris Herren,316969.0,BOS,2001
palacmi01,Milt Palacio,18,Milt Palacio,316969.0,BOS,2001
willija01,Jayson Williams,1,Jayson Williams,13800000.0,NJN,2001
marbust01,Stephon Marbury,2,Stephon Marbury,10130000.0,NJN,2001
vanhoke01,Keith Van Horn,3,Keith Van Horn,9000000.0,NJN,2001
kittlke01,Kerry Kittles,4,Kerry Kittles,7770000.0,NJN,2001
gillke01,Kendall Gill,5,Kendall Gill,7000000.0,NJN,2001
mcilvji01,Jim McIlvaine,6,Jim McIlvaine,5400000.0,NJN,2001
martike01,Kenyon Martin,7,Kenyon Martin,3536640.0,NJN,2001
williaa01,Aaron Williams,8,Aaron Williams,2250000.0,NJN,2001
feickja01,Jamie Feick,9,Jamie Feick,2200000.0,NJN,2001
harrilu01,Lucious Harris,10,Lucious Harris,2160000.0,NJN,2001
newmajo01,Johnny Newman,11,Johnny Newman,2000000.0,NJN,2001
douglsh01,Sherman Douglas,12,Sherman Douglas,1100000.0,NJN,2001
perryel01,Elliot Perry,13,Elliot Perry,1050000.0,NJN,2001
ollieke01,Kevin Ollie,14,Kevin Ollie,523500.0,NJN,2001
eschmev01,Evan Eschmeyer,15,Evan Eschmeyer,423500.0,NJN,2001
jacksst02,Stephen Jackson,16,Stephen Jackson,316969.0,NJN,2001
samakso01,Soumaila Samake,17,Soumaila Samake,316969.0,NJN,2001
howarju01,Juwan Howard,1,Juwan Howard,16875000.0,WAS,2001
richmmi01,Mitch Richmond,2,Mitch Richmond,10000000.0,WAS,2001
stricro02,Rod Strickland,3,Rod Strickland,10000000.0,WAS,2001
whiteja01,Jahidi White,4,Jahidi White,3922000.0,WAS,2001
nesbyty01,Tyrone Nesby,5,Tyrone Nesby,2990000.0,WAS,2001
jonespo01,Popeye Jones,6,Popeye Jones,2812500.0,WAS,2001
whitnch01,Chris Whitney,7,Chris Whitney,2370000.0,WAS,2001
smithmi02,Michael Smith,8,Michael Smith,2200000.0,WAS,2001
hamilri01,Richard Hamilton,9,Richard Hamilton,1973880.0,WAS,2001
willilo01,Lorenzo Williams,10,Lorenzo Williams,1750000.0,WAS,2001
scottde01,Dennis Scott,11,Dennis Scott,1200000.0,WAS,2001
lopezfe01,Felipe Lopez,12,Felipe Lopez,831120.0,WAS,2001
profila01,Laron Profit,13,Laron Profit,508000.0,WAS,2001
kingge02,Gerard King,14,Gerard King,489500.0,WAS,2001
boothca01,Calvin Booth,15,Calvin Booth,423500.0,WAS,2001
ekeziob01,Obinna Ekezie,16,Obinna Ekezie,423500.0,WAS,2001
smithmi03,Mike Smith,17,Mike Smith,316969.0,WAS,2001
allenra02,Ray Allen,1,Ray Allen,10130000.0,MIL,2001
thomati01,Tim Thomas,2,Tim Thomas,8510000.0,MIL,2001
robingl01,Glenn Robinson,3,Glenn Robinson,8120000.0,MIL,2001
mannida01,Danny Manning,4,Danny Manning,6830000.0,MIL,2001
caffeja01,Jason Caffey,5,Jason Caffey,4380000.0,MIL,2001
willisc01,Scott Williams,6,Scott Williams,4200000.0,MIL,2001
cassesa01,Sam Cassell,7,Sam Cassell,4000000.0,MIL,2001
johnser02,Ervin Johnson,8,Ervin Johnson,2700000.0,MIL,2001
hunteli01,Lindsey Hunter,9,Lindsey Hunter,2650000.0,MIL,2001
hamda01,Darvin Ham,10,Darvin Ham,1700000.0,MIL,2001
przybjo01,Joel Przybilla,11,Joel Przybilla,1619880.0,MIL,2001
kerseje01,Jerome Kersey,12,Jerome Kersey,1000000.0,MIL,2001
popema01,Mark Pope,13,Mark Pope,498500.0,MIL,2001
alstora01,Rafer Alston,14,Rafer Alston,423500.0,MIL,2001
bastoma01,Maceo Baston,15,Maceo Baston,423500.0,MIL,2001
hartja01,Jason Hart,16,Jason Hart,316969.0,MIL,2001
reddmi01,Michael Redd,17,Michael Redd,316969.0,MIL,2001
oaklech01,Charles Oakley,1,Charles Oakley,5760000.0,TOR,2001
davisan01,Antonio Davis,2,Antonio Davis,5500000.0,TOR,2001
willico02,Corliss Williamson,3,Corliss Williamson,3940000.0,TOR,2001
jacksma01,Mark Jackson,4,Mark Jackson,3570000.0,TOR,2001
stewami01,Michael Stewart,5,Michael Stewart,3520000.0,TOR,2001
willike02,Kevin Willis,6,Kevin Willis,2870000.0,TOR,2001
cartevi01,Vince Carter,7,Vince Carter,2425440.0,TOR,2001
willial02,Alvin Williams,8,Alvin Williams,2100000.0,TOR,2001
curryde01,Dell Curry,9,Dell Curry,2000000.0,TOR,2001
boguemu01,Muggsy Bogues,10,Muggsy Bogues,1740000.0,TOR,2001
radojal01,Aleksandar Radojevic,11,Aleksandar Radojevic,1425120.0,TOR,2001
corbity01,Tyrone Corbin,12,Tyrone Corbin,1000000.0,TOR,2001
petermo01,Morris Peterson,13,Morris Peterson,898560.0,TOR,2001
stepavl01,Vladimir Stepania,14,Vladimir Stepania,749160.0,TOR,2001
davidko01,Kornel David,15,Kornel David,498500.0,TOR,2001
josepga01,Garth Joseph,16,Garth Joseph,316969.0,TOR,2001
campbel01,Elden Campbell,1,Elden Campbell,8050000.0,CHH,2001
colemde01,Derrick Coleman,2,Derrick Coleman,8000000.0,CHH,2001
mashbja01,Jamal Mashburn,3,Jamal Mashburn,6200000.0,CHH,2001
brownpj01,P.J. Brown,4,P.J. Brown,5740000.0,CHH,2001
phillbo01,Bobby Phills,5,Bobby Phills,4640000.0,CHH,2001
davisba01,Baron Davis,6,Baron Davis,2916000.0,CHH,2001
wesleda01,David Wesley,7,David Wesley,2880000.0,CHH,2001
thorpot01,Otis Thorpe,8,Otis Thorpe,2200000.0,CHH,2001
hawkihe01,Hersey Hawkins,9,Hersey Hawkins,1200000.0,CHH,2001
recasel01,Eldridge Recasner,10,Eldridge Recasner,1200000.0,CHH,2001
magloja01,Jamaal Magloire,11,Jamaal Magloire,975000.0,CHH,2001
jamesti01,Tim James,12,Tim James,783120.0,CHH,2001
robined01,Eddie Robinson,13,Eddie Robinson,600000.0,CHH,2001
buforro01,Rodney Buford,14,Rodney Buford,423500.0,CHH,2001
nailole01,Lee Nailon,15,Lee Nailon,316969.0,CHH,2001
roberte01,Terrance Roberson,16,Terrance Roberson,316969.0,CHH,2001
millere01,Reggie Miller,1,Reggie Miller,10670000.0,IND,2001
roseja01,Jalen Rose,2,Jalen Rose,9660000.0,IND,2001
onealje01,Jermaine O'Neal,3,Jermaine O'Neal,5710000.0,IND,2001
mckeyde01,Derrick McKey,4,Derrick McKey,5400000.0,IND,2001
croshau01,Austin Croshere,5,Austin Croshere,5300000.0,IND,2001
mullich01,Chris Mullin,6,Chris Mullin,3650000.0,IND,2001
besttr01,Travis Best,7,Travis Best,3500000.0,IND,2001
bendejo01,Jonathan Bender,8,Jonathan Bender,2380680.0,IND,2001
perkisa01,Sam Perkins,9,Sam Perkins,2250000.0,IND,2001
kleinjo01,Joe Kleine,10,Joe Kleine,1200000.0,IND,2001
tabakza01,Zan Tabak,11,Zan Tabak,1200000.0,IND,2001
millste01,Terry Mills,12,Terry Mills,1000000.0,IND,2001
fosteje01,Jeff Foster,13,Jeff Foster,922080.0,IND,2001
harrial01,Al Harrington,14,Al Harrington,797880.0,IND,2001
edneyty01,Tyus Edney,15,Tyus Edney,523500.0,IND,2001
sundobr01,Bruno Sundov,16,Bruno Sundov,498500.0,IND,2001
ketnela01,Lari Ketner,17,Lari Ketner,423500.0,IND,2001
stackje01,Jerry Stackhouse,1,Jerry Stackhouse,5310000.0,DET,2001
wallabe01,Ben Wallace,2,Ben Wallace,4000000.0,DET,2001
barroda01,Dana Barros,3,Dana Barros,3700000.0,DET,2001
buechju01,Jud Buechler,4,Jud Buechler,3260000.0,DET,2001
atkinch01,Chucky Atkins,5,Chucky Atkins,3000000.0,DET,2001
willije01,Jerome Williams,6,Jerome Williams,2870000.0,DET,2001
mooremi01,Mikki Moore,7,Mikki Moore,2850000.0,DET,2001
smithjo02,Joe Smith,8,Joe Smith,2250000.0,DET,2001
montrer01,Eric Montross,9,Eric Montross,2240000.0,DET,2001
currymi01,Michael Curry,10,Michael Curry,2200000.0,DET,2001
wallajo01,John Wallace,11,John Wallace,2200000.0,DET,2001
murdoer01,Eric Murdock,12,Eric Murdock,2100000.0,DET,2001
owensbi01,Billy Owens,13,Billy Owens,2100000.0,DET,2001
cleavma01,Mateen Cleaves,14,Mateen Cleaves,1253400.0,DET,2001
sesayan01,Ansu Sesay,15,Ansu Sesay,508000.0,DET,2001
braggto01,Torraye Braggs,16,Torraye Braggs,316969.0,DET,2001
cardibr01,Brian Cardinal,17,Brian Cardinal,316969.0,DET,2001
ilgauzy01,Zydrunas Ilgauskas,1,Zydrunas Ilgauskas,10130000.0,CLE,2001
persowe01,Wesley Person,2,Wesley Person,5600000.0,CLE,2001
gatlich01,Chris Gatling,3,Chris Gatling,5550000.0,CLE,2001
knighbr01,Brevin Knight,4,Brevin Knight,4250000.0,CLE,2001
murrala01,Lamond Murray,5,Lamond Murray,3380000.0,CLE,2001
hendece02,Cedric Henderson,6,Cedric Henderson,2700000.0,CLE,2001
colesbi01,Bimbo Coles,7,Bimbo Coles,2250000.0,CLE,2001
traylro01,Robert Traylor,8,Robert Traylor,2203080.0,CLE,2001
bryanma01,Mark Bryant,9,Mark Bryant,2200000.0,CLE,2001
reidjr01,J.R. Reid,10,J.R. Reid,2200000.0,CLE,2001
weathcl01,Clarence Weatherspoon,11,Clarence Weatherspoon,2100000.0,CLE,2001
mihmch01,Chris Mihm,12,Chris Mihm,1923600.0,CLE,2001
millean02,Andre Miller,13,Andre Miller,1808400.0,CLE,2001
langdtr01,Trajan Langdon,14,Trajan Langdon,1500120.0,CLE,2001
harprma01,Matt Harpring,15,Matt Harpring,1244880.0,CLE,2001
hawkimi01,Michael Hawkins,16,Michael Hawkins,423500.0,CLE,2001
grantga01,Gary Grant,17,Gary Grant,316969.0,CLE,2001
mutomdi01,Dikembe Mutombo,1,Dikembe Mutombo,14400000.0,ATL,2001
hendeal01,Alan Henderson,2,Alan Henderson,5910000.0,ATL,2001
wrighlo02,Lorenzen Wright,3,Lorenzen Wright,4950000.0,ATL,2001
jacksji01,Jim Jackson,4,Jim Jackson,2330000.0,ATL,2001
crawfch01,Chris Crawford,5,Chris Crawford,2200000.0,ATL,2001
