Game_ID,Date,Start_Time_ET,Visitor_Team_Name,Visitor_Team_ID,Visitor_PTS,Home_Team_Name,Home_Team_ID,Home_PTS,Box_Score_Link,Arena,Attendance,Notes,Season_End_Year,Home_Win,Point_Differential,Game_Duration
202403230SAS,2024-03-23,8:00p,Phoenix Suns,PHO,131,San Antonio Spurs,SAS,106,/boxscores/202403230SAS.html,Frost Bank Center,18354.0,,2024,0,-25,1:59
202403230WAS,2024-03-23,8:00p,Toronto Raptors,TOR,109,Washington Wizards,WAS,112,/boxscores/202403230WAS.html,Capital One Arena,15746.0,,2024,1,3,2:20
202403230POR,2024-03-23,10:00p,Denver Nuggets,DEN,114,Portland Trail Blazers,POR,111,/boxscores/202403230POR.html,Moda Center,18629.0,,2024,0,-3,2:22
202403240DET,2024-03-24,3:00p,New Orleans Pelicans,NOP,114,Detroit Pistons,DET,101,/boxscores/202403240DET.html,Little Caesars Arena,19922.0,,2024,0,-13,2:08
202403240LAC,2024-03-24,3:30p,Philadelphia 76ers,PHI,121,Los Angeles Clippers,LAC,107,/boxscores/202403240LAC.html,Crypto.com Arena,19370.0,,2024,0,-14,2:01
202403240MIA,2024-03-24,6:00p,Cleveland Cavaliers,CLE,84,Miami Heat,MIA,121,/boxscores/202403240MIA.html,Kaseya Center,19645.0,,2024,1,37,2:06
202403240MIL,2024-03-24,7:00p,Oklahoma City Thunder,OKC,93,Milwaukee Bucks,MIL,118,/boxscores/202403240MIL.html,Fiserv Forum,17877.0,,2024,1,25,2:08
202403240MIN,2024-03-24,7:00p,Golden State Warriors,GSW,110,Minnesota Timberwolves,MIN,114,/boxscores/202403240MIN.html,Target Center,18024.0,,2024,1,4,2:19
202403240LAL,2024-03-24,10:00p,Indiana Pacers,IND,145,Los Angeles Lakers,LAL,150,/boxscores/202403240LAL.html,Crypto.com Arena,18997.0,,2024,1,5,2:20
202403250CLE,2024-03-25,7:00p,Charlotte Hornets,CHO,92,Cleveland Cavaliers,CLE,115,/boxscores/202403250CLE.html,Rocket Mortgage Fieldhouse,19432.0,,2024,1,23,2:04
202403250ATL,2024-03-25,7:30p,Boston Celtics,BOS,118,Atlanta Hawks,ATL,120,/boxscores/202403250ATL.html,State Farm Arena,17405.0,,2024,1,2,2:11
202403250NYK,2024-03-25,7:30p,Detroit Pistons,DET,99,New York Knicks,NYK,124,/boxscores/202403250NYK.html,Madison Square Garden (IV),19812.0,,2024,1,25,2:11
202403250TOR,2024-03-25,7:30p,Brooklyn Nets,BRK,96,Toronto Raptors,TOR,88,/boxscores/202403250TOR.html,Scotiabank Arena,18376.0,,2024,0,-8,2:07
202403250CHI,2024-03-25,8:00p,Washington Wizards,WAS,107,Chicago Bulls,CHI,105,/boxscores/202403250CHI.html,United Center,21726.0,,2024,0,-2,2:19
202403250HOU,2024-03-25,8:00p,Portland Trail Blazers,POR,92,Houston Rockets,HOU,110,/boxscores/202403250HOU.html,Toyota Center,16537.0,,2024,1,18,2:09
202403250SAS,2024-03-25,8:00p,Phoenix Suns,PHO,102,San Antonio Spurs,SAS,104,/boxscores/202403250SAS.html,Frost Bank Center,18044.0,,2024,1,2,2:08
202403250DEN,2024-03-25,9:00p,Memphis Grizzlies,MEM,103,Denver Nuggets,DEN,128,/boxscores/202403250DEN.html,Ball Arena,19536.0,,2024,1,25,2:13
202403250UTA,2024-03-25,9:00p,Dallas Mavericks,DAL,115,Utah Jazz,UTA,105,/boxscores/202403250UTA.html,Delta Center,18206.0,,2024,0,-10,2:05
