player,G,MP,FG,FGA,FG_Pct,3P,3PA,3P_Pct,2P,2PA,2P_Pct,FT,FTA,FT_Pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Stat_Type,Tm_ID,Season_End_Year
Team/G,,240.9,37.1,81.0,0.458,8.7,24.6,0.355,28.4,56.4,0.503,19.3,27.9,0.692,11.5,33.3,44.8,22.2,7.0,5.2,15.0,17.9,102.2,Team_Per_Game,LAL,2013
Team,82.0,19830.0,3086.0,6904.0,0.447,610.0,1681.0,0.363,2476.0,5223.0,0.474,1437.0,1869.0,0.769,943.0,2385.0,3328.0,1708.0,671.0,342.0,1199.0,1717.0,8219.0,Team_Totals,SAC,2013
Team/G,,241.8,37.6,84.2,0.447,7.4,20.5,0.363,30.2,63.7,0.474,17.5,22.8,0.769,11.5,29.1,40.6,20.8,8.2,4.2,14.6,20.9,100.2,Team_Per_Game,SAC,2013
Team,82.0,19805.0,3061.0,6917.0,0.443,480.0,1455.0,0.33,2581.0,5462.0,0.473,1203.0,1618.0,0.744,959.0,2454.0,3413.0,1855.0,659.0,434.0,1278.0,1688.0,7805.0,Team_Totals,PHO,2013
Team/G,,241.5,37.3,84.4,0.443,5.9,17.7,0.33,31.5,66.6,0.473,14.7,19.7,0.744,11.7,29.9,41.6,22.6,8.0,5.3,15.6,20.6,95.2,Team_Per_Game,PHO,2013
Team,82.0,19880.0,3210.0,6675.0,0.481,663.0,1764.0,0.376,2547.0,4911.0,0.519,1365.0,1725.0,0.791,666.0,2721.0,3387.0,2058.0,695.0,446.0,1206.0,1427.0,8448.0,Team_Totals,SAS,2013
Team/G,,242.4,39.1,81.4,0.481,8.1,21.5,0.376,31.1,59.9,0.519,16.6,21.0,0.791,8.1,33.2,41.3,25.1,8.5,5.4,14.7,17.4,103.0,Team_Per_Game,SAS,2013
Team,82.0,19805.0,2964.0,6679.0,0.444,382.0,1107.0,0.345,2582.0,5572.0,0.463,1349.0,1746.0,0.773,1059.0,2445.0,3504.0,1715.0,703.0,436.0,1144.0,1660.0,7659.0,Team_Totals,MEM,2013
Team/G,,241.5,36.1,81.5,0.444,4.7,13.5,0.345,31.5,68.0,0.463,16.5,21.3,0.773,12.9,29.8,42.7,20.9,8.6,5.3,14.0,20.2,93.4,Team_Per_Game,MEM,2013
Team,82.0,19780.0,3124.0,6782.0,0.461,867.0,2369.0,0.366,2257.0,4413.0,0.511,1573.0,2087.0,0.754,909.0,2652.0,3561.0,1902.0,679.0,359.0,1348.0,1662.0,8688.0,Team_Totals,HOU,2013
Team/G,,241.2,38.1,82.7,0.461,10.6,28.9,0.366,27.5,53.8,0.511,19.2,25.5,0.754,11.1,32.3,43.4,23.2,8.3,4.4,16.4,20.3,106.0,Team_Per_Game,HOU,2013
Team,82.0,19980.0,3182.0,6892.0,0.462,606.0,1628.0,0.372,2576.0,5264.0,0.489,1323.0,1669.0,0.793,767.0,2670.0,3437.0,1906.0,648.0,454.0,1144.0,1698.0,8293.0,Team_Totals,DAL,2013
Team/G,,243.7,38.8,84.0,0.462,7.4,19.9,0.372,31.4,64.2,0.489,16.1,20.4,0.793,9.4,32.6,41.9,23.2,7.9,5.5,14.0,20.7,101.1,Team_Per_Game,DAL,2013
Team,82.0,19780.0,2955.0,6589.0,0.448,535.0,1474.0,0.363,2420.0,5115.0,0.473,1269.0,1636.0,0.776,988.0,2426.0,3414.0,1721.0,520.0,440.0,1193.0,1673.0,7714.0,Team_Totals,NOH,2013
Team/G,,241.2,36.0,80.4,0.448,6.5,18.0,0.363,29.5,62.4,0.473,15.5,20.0,0.776,12.0,29.6,41.6,21.0,6.3,5.4,14.5,20.4,94.1,Team_Per_Game,NOH,2013
Team,82.0,19955.0,2992.0,6718.0,0.445,713.0,1917.0,0.372,2279.0,4801.0,0.475,1608.0,2055.0,0.782,935.0,2552.0,3487.0,1737.0,577.0,343.0,1159.0,1882.0,8305.0,Team_Totals,TOR,2014
Team/G,,243.4,36.5,81.9,0.445,8.7,23.4,0.372,27.8,58.5,0.475,19.6,25.1,0.782,11.4,31.1,42.5,21.2,7.0,4.2,14.1,23.0,101.3,Team_Per_Game,TOR,2014
Team,82.0,19880.0,2931.0,6391.0,0.459,709.0,1922.0,0.369,2222.0,4469.0,0.497,1508.0,2002.0,0.753,721.0,2407.0,3128.0,1714.0,705.0,311.0,1191.0,1777.0,8079.0,Team_Totals,BRK,2014
Team/G,,242.4,35.7,77.9,0.459,8.6,23.4,0.369,27.1,54.5,0.497,18.4,24.4,0.753,8.8,29.4,38.1,20.9,8.6,3.8,14.5,21.7,98.5,Team_Per_Game,BRK,2014
Team,82.0,19855.0,3027.0,6739.0,0.449,759.0,2038.0,0.372,2268.0,4701.0,0.482,1271.0,1670.0,0.761,870.0,2437.0,3307.0,1641.0,631.0,367.0,1063.0,1815.0,8084.0,Team_Totals,NYK,2014
Team/G,,242.1,36.9,82.2,0.449,9.3,24.9,0.372,27.7,57.3,0.482,15.5,20.4,0.761,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6,Team_Per_Game,NYK,2014
Team,82.0,19730.0,2996.0,6883.0,0.435,575.0,1729.0,0.333,2421.0,5154.0,0.47,1325.0,1706.0,0.777,980.0,2505.0,3485.0,1726.0,584.0,343.0,1261.0,1743.0,7892.0,Team_Totals,BOS,2014
Team/G,,240.6,36.5,83.9,0.435,7.0,21.1,0.333,29.5,62.9,0.47,16.2,20.8,0.777,12.0,30.5,42.5,21.0,7.1,4.2,15.4,21.3,96.2,Team_Per_Game,BOS,2014
Team,82.0,19855.0,3108.0,7150.0,0.435,577.0,1847.0,0.312,2531.0,5303.0,0.477,1362.0,1918.0,0.71,949.0,2556.0,3505.0,1791.0,765.0,330.0,1384.0,1844.0,8155.0,Team_Totals,PHI,2014
Team/G,,242.1,37.9,87.2,0.435,7.0,22.5,0.312,30.9,64.7,0.477,16.6,23.4,0.71,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.5,Team_Per_Game,PHI,2014
Team,82.0,19780.0,2949.0,6573.0,0.449,550.0,1542.0,0.357,2399.0,5031.0,0.477,1485.0,1907.0,0.779,834.0,2831.0,3665.0,1651.0,550.0,446.0,1237.0,1675.0,7933.0,Team_Totals,IND,2014
Team/G,,241.2,36.0,80.2,0.449,6.7,18.8,0.357,29.3,61.4,0.477,18.1,23.3,0.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7,Team_Per_Game,IND,2014
Team,82.0,19930.0,2843.0,6577.0,0.432,508.0,1459.0,0.348,2335.0,5118.0,0.456,1486.0,1908.0,0.779,937.0,2683.0,3620.0,1860.0,594.0,424.0,1223.0,1565.0,7680.0,Team_Totals,CHI,2014
Team/G,,243.0,34.7,80.2,0.432,6.2,17.8,0.348,28.5,62.4,0.456,18.1,23.3,0.779,11.4,32.7,44.1,22.7,7.2,5.2,14.9,19.1,93.7,Team_Per_Game,CHI,2014
Team,82.0,19930.0,3036.0,6955.0,0.437,584.0,1640.0,0.356,2452.0,5315.0,0.461,1398.0,1861.0,0.751,989.0,2629.0,3618.0,1738.0,579.0,304.0,1163.0,1640.0,8054.0,Team_Totals,CLE,2014
Team/G,,243.0,37.0,84.8,0.437,7.1,20.0,0.356,29.9,64.8,0.461,17.0,22.7,0.751,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2,Team_Per_Game,CLE,2014
Team,82.0,19780.0,3182.0,7124.0,0.447,507.0,1580.0,0.321,2675.0,5544.0,0.483,1415.0,2111.0,0.67,1196.0,2525.0,3721.0,1714.0,687.0,395.0,1193.0,1666.0,8286.0,Team_Totals,DET,2014
Team/G,,241.2,38.8,86.9,0.447,6.2,19.3,0.321,32.6,67.6,0.483,17.3,25.7,0.67,14.6,30.8,45.4,20.9,8.4,4.8,14.5,20.3,101.0,Team_Per_Game,DET,2014
Team,82.0,19880.0,2952.0,6737.0,0.438,548.0,1553.0,0.353,2404.0,5184.0,0.464,1377.0,1843.0,0.747,971.0,2399.0,3370.0,1760.0,541.0,403.0,1238.0,1713.0,7829.0,Team_Totals,MIL,2014
Team/G,,242.4,36.0,82.2,0.438,6.7,18.9,0.353,29.3,63.2,0.464,16.8,22.5,0.747,11.8,29.3,41.1,21.5,6.6,4.9,15.1,20.9,95.5,Team_Per_Game,MIL,2014
Team,82.0,19880.0,3142.0,6272.0,0.501,665.0,1829.0,0.364,2477.0,4443.0,0.558,1431.0,1884.0,0.76,627.0,2397.0,3024.0,1847.0,732.0,367.0,1212.0,1596.0,8380.0,Team_Totals,MIA,2014
Team/G,,242.4,38.3,76.5,0.501,8.1,22.3,0.364,30.2,54.2,0.558,17.5,23.0,0.76,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2,Team_Per_Game,MIA,2014
Team,82.0,20055.0,3177.0,6920.0,0.459,647.0,1704.0,0.38,2530.0,5216.0,0.485,1253.0,1715.0,0.731,886.0,2573.0,3459.0,1909.0,668.0,377.0,1204.0,1675.0,8254.0,Team_Totals,WAS,2014
Team/G,,244.6,38.7,84.4,0.459,7.9,20.8,0.38,30.9,63.6,0.485,15.3,20.9,0.731,10.8,31.4,42.2,23.3,8.1,4.6,14.7,20.4,100.7,Team_Per_Game,WAS,2014
Team,82.0,19905.0,2976.0,6730.0,0.442,516.0,1471.0,0.351,2460.0,5259.0,0.468,1474.0,2000.0,0.737,776.0,2724.0,3500.0,1778.0,499.0,421.0,1010.0,1493.0,7942.0,Team_Totals,CHA,2014
Team/G,,242.7,36.3,82.1,0.442,6.3,17.9,0.351,30.0,64.1,0.468,18.0,24.4,0.737,9.5,33.2,42.7,21.7,6.1,5.1,12.3,18.2,96.9,Team_Per_Game,CHA,2014
Team,82.0,19830.0,3061.0,6688.0,0.458,768.0,2116.0,0.363,2293.0,4572.0,0.502,1392.0,1782.0,0.781,713.0,2565.0,3278.0,2041.0,680.0,326.0,1251.0,1577.0,8282.0,Team_Totals,ATL,2014
Team/G,,241.8,37.3,81.6,0.458,9.4,25.8,0.363,28.0,55.8,0.502,17.0,21.7,0.781,8.7,31.3,40.0,24.9,8.3,4.0,15.3,19.2,101.0,Team_Per_Game,ATL,2014
Team,82.0,19955.0,3022.0,6784.0,0.445,563.0,1596.0,0.353,2459.0,5188.0,0.474,1307.0,1714.0,0.763,794.0,2654.0,3448.0,1726.0,630.0,350.0,1222.0,1678.0,7914.0,Team_Totals,ORL,2014
Team/G,,243.4,36.9,82.7,0.445,6.9,19.5,0.353,30.0,63.3,0.474,15.9,20.9,0.763,9.7,32.4,42.0,21.0,7.7,4.3,14.9,20.5,96.5,Team_Per_Game,ORL,2014
Team,82.0,19805.0,3194.0,6782.0,0.471,664.0,1839.0,0.361,2530.0,4943.0,0.512,1653.0,2052.0,0.806,887.0,2781.0,3668.0,1794.0,678.0,501.0,1256.0,1858.0,8705.0,Team_Totals,OKC,2014
Team/G,,241.5,39.0,82.7,0.471,8.1,22.4,0.361,30.9,60.3,0.512,20.2,25.0,0.806,10.8,33.9,44.7,21.9,8.3,6.1,15.3,22.7,106.2,Team_Per_Game,OKC,2014
Team,82.0,19855.0,3207.0,7134.0,0.45,770.0,2071.0,0.372,2437.0,5063.0,0.481,1569.0,1926.0,0.815,1022.0,2786.0,3808.0,1904.0,454.0,387.0,1125.0,1576.0,8753.0,Team_Totals,POR,2014
Team/G,,242.1,39.1,87.0,0.45,9.4,25.3,0.372,29.7,61.7,0.481,19.1,23.5,0.815,12.5,34.0,46.4,23.2,5.5,4.7,13.7,19.2,106.7,Team_Per_Game,POR,2014
Team,82.0,19855.0,3189.0,7175.0,0.444,600.0,1757.0,0.341,2589.0,5418.0,0.478,1790.0,2301.0,0.778,1024.0,2644.0,3668.0,1963.0,718.0,297.0,1142.0,1504.0,8768.0,Team_Totals,MIN,2014
Team/G,,242.1,38.9,87.5,0.444,7.3,21.4,0.341,31.6,66.1,0.478,21.8,28.1,0.778,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9,Team_Per_Game,MIN,2014
Team,82.0,19755.0,3147.0,7042.0,0.447,702.0,1959.0,0.358,2445.0,5083.0,0.481,1563.0,2154.0,0.726,1009.0,2717.0,3726.0,1838.0,615.0,459.0,1305.0,1890.0,8559.0,Team_Totals,DEN,2014
Team/G,,240.9,38.4,85.9,0.447,8.6,23.9,0.358,29.8,62.0,0.481,19.1,26.3,0.726,12.3,33.1,45.4,22.4,7.5,5.6,15.9,23.0,104.4,Team_Per_Game,DEN,2014
Team,82.0,19780.0,2951.0,6652.0,0.444,543.0,1577.0,0.344,2408.0,5075.0,0.474,1346.0,1803.0,0.747,904.0,2477.0,3381.0,1664.0,570.0,366.0,1200.0,1699.0,7791.0,Team_Totals,UTA,2014
Team/G,,241.2,36.0,81.1,0.444,6.6,19.2,0.344,29.4,61.9,0.474,16.4,22.0,0.747,11.0,30.2,41.2,20.3,7.0,4.5,14.6,20.7,95.0,Team_Per_Game,UTA,2014
Team,82.0,19755.0,3208.0,6761.0,0.474,693.0,1966.0,0.352,2515.0,4795.0,0.525,1741.0,2384.0,0.73,858.0,2668.0,3526.0,2016.0,703.0,397.0,1136.0,1767.0,8850.0,Team_Totals,LAC,2014
Team/G,,240.9,39.1,82.5,0.474,8.5,24.0,0.352,30.7,58.5,0.525,21.2,29.1,0.73,10.5,32.5,43.0,24.6,8.6,4.8,13.9,21.5,107.9,Team_Per_Game,LAC,2014
Team,82.0,19830.0,3236.0,7005.0,0.462,774.0,2037.0,0.38,2462.0,4968.0,0.496,1303.0,1731.0,0.753,896.0,2819.0,3715.0,1912.0,642.0,407.0,1247.0,1784.0,8549.0,Team_Totals,GSW,2014
Team/G,,241.8,39.5,85.4,0.462,9.4,24.8,0.38,30.0,60.6,0.496,15.9,21.1,0.753,10.9,34.4,45.3,23.3,7.8,5.0,15.2,21.8,104.3,Team_Per_Game,GSW,2014
Team,82.0,19755.0,3172.0,6845.0,0.463,765.0,2055.0,0.372,2407.0,4790.0,0.503,1520.0,2004.0,0.758,928.0,2601.0,3529.0,1563.0,688.0,374.0,1258.0,1798.0,8629.0,Team_Totals,PHO,2014
Team/G,,240.9,38.7,83.5,0.463,9.3,25.1,0.372,29.4,58.4,0.503,18.5,24.4,0.758,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,105.2,Team_Per_Game,PHO,2014
Team,82.0,19830.0,3026.0,6766.0,0.447,491.0,1475.0,0.333,2535.0,5291.0,0.479,1698.0,2237.0,0.759,990.0,2656.0,3646.0,1547.0,587.0,318.0,1249.0,1849.0,8241.0,Team_Totals,SAC,2014
Team/G,,241.8,36.9,82.5,0.447,6.0,18.0,0.333,30.9,64.5,0.479,20.7,27.3,0.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5,Team_Per_Game,SAC,2014
Team,82.0,19705.0,3139.0,6980.0,0.45,774.0,2032.0,0.381,2365.0,4948.0,0.478,1390.0,1835.0,0.757,745.0,2620.0,3365.0,2006.0,611.0,446.0,1239.0,1627.0,8442.0,Team_Totals,LAL,2014
Team/G,,240.3,38.3,85.1,0.45,9.4,24.8,0.381,28.8,60.3,0.478,17.0,22.4,0.757,9.1,32.0,41.0,24.5,7.5,5.4,15.1,19.8,103.0,Team_Per_Game,LAL,2014
Team,82.0,19755.0,3326.0,6844.0,0.486,698.0,1757.0,0.397,2628.0,5087.0,0.517,1289.0,1642.0,0.785,762.0,2786.0,3548.0,2064.0,604.0,420.0,1180.0,1495.0,8639.0,Team_Totals,SAS,2014
Team/G,,240.9,40.6,83.5,0.486,8.5,21.4,0.397,32.0,62.0,0.517,15.7,20.0,0.785,9.3,34.0,43.3,25.2,7.4,5.1,14.4,18.2,105.4,Team_Per_Game,SAS,2014
Team,82.0,19830.0,3118.0,6603.0,0.472,779.0,2179.0,0.358,2339.0,4424.0,0.529,1814.0,2549.0,0.712,920.0,2797.0,3717.0,1755.0,621.0,461.0,1323.0,1676.0,8829.0,Team_Totals,HOU,2014
Team/G,,241.8,38.0,80.5,0.472,9.5,26.6,0.358,28.5,54.0,0.529,22.1,31.1,0.712,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7,Team_Per_Game,HOU,2014
Team,82.0,19805.0,3122.0,6723.0,0.464,405.0,1147.0,0.353,2717.0,5576.0,0.487,1235.0,1666.0,0.741,950.0,2526.0,3476.0,1792.0,631.0,375.0,1124.0,1568.0,7884.0,Team_Totals,MEM,2014
Team/G,,241.5,38.1,82.0,0.464,4.9,14.0,0.353,33.1,68.0,0.487,15.1,20.3,0.741,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1,Team_Per_Game,MEM,2014
Team,82.0,19830.0,3249.0,6858.0,0.474,721.0,1877.0,0.384,2528.0,4981.0,0.508,1378.0,1733.0,0.795,840.0,2514.0,3354.0,1935.0,704.0,356.0,1110.0,1636.0,8597.0,Team_Totals,DAL,2014
Team/G,,241.8,39.6,83.6,0.474,8.8,22.9,0.384,30.8,60.7,0.508,16.8,21.1,0.795,10.2,30.7,40.9,23.6,8.6,4.3,13.5,20.0,104.8,Team_Per_Game,DAL,2014
Team,82.0,19855.0,3101.0,6761.0,0.459,486.0,1303.0,0.373,2615.0,5458.0,0.479,1489.0,1936.0,0.769,933.0,2486.0,3419.0,1745.0,647.0,523.0,1129.0,1857.0,8177.0,Team_Totals,NOP,2014
Team/G,,242.1,37.8,82.5,0.459,5.9,15.9,0.373,31.9,66.6,0.479,18.2,23.6,0.769,11.4,30.3,41.7,21.3,7.9,6.4,13.8,22.6,99.7,Team_Per_Game,NOP,2014
Team,82.0,19855.0,3108.0,6829.0,0.455,726.0,2060.0,0.352,2382.0,4769.0,0.499,1585.0,2014.0,0.787,881.0,2526.0,3407.0,1701.0,615.0,357.0,1057.0,1712.0,8527.0,Team_Totals,TOR,2015
Team/G,,242.1,37.9,83.3,0.455,8.9,25.1,0.352,29.0,58.2,0.499,19.3,24.6,0.787,10.7,30.8,41.5,20.7,7.5,4.4,12.9,20.9,104.0,Team_Per_Game,TOR,2015
Team,82.0,19880.0,3193.0,7211.0,0.443,660.0,2021.0,0.327,2533.0,5190.0,0.488,1266.0,1678.0,0.754,910.0,2685.0,3595.0,2009.0,674.0,294.0,1133.0,1738.0,8312.0,Team_Totals,BOS,2015
Team/G,,242.4,38.9,87.9,0.443,8.0,24.6,0.327,30.9,63.3,0.488,15.4,20.5,0.754,11.1,32.7,43.8,24.5,8.2,3.6,13.8,21.2,101.4,Team_Per_Game,BOS,2015
Team,82.0,19930.0,3069.0,6804.0,0.451,541.0,1633.0,0.331,2528.0,5171.0,0.489,1359.0,1817.0,0.748,846.0,2627.0,3473.0,1716.0,576.0,340.0,1133.0,1579.0,8038.0,Team_Totals,BRK,2015
Team/G,,243.0,37.4,83.0,0.451,6.6,19.9,0.331,30.8,63.1,0.489,16.6,22.2,0.748,10.3,32.0,42.4,20.9,7.0,4.1,13.8,19.3,98.0,Team_Per_Game,BRK,2015
Team,82.0,19805.0,2765.0,6777.0,0.408,692.0,2160.0,0.32,2073.0,4617.0,0.449,1320.0,1953.0,0.676,978.0,2536.0,3514.0,1683.0,789.0,487.0,1453.0,1778.0,7542.0,Team_Totals,PHI,2015
Team/G,,241.5,33.7,82.6,0.408,8.4,26.3,0.32,25.3,56.3,0.449,16.1,23.8,0.676,11.9,30.9,42.9,20.5,9.6,5.9,17.7,21.7,92.0,Team_Per_Game,PHI,2015
Team,82.0,19855.0,2882.0,6726.0,0.428,560.0,1614.0,0.347,2322.0,5112.0,0.454,1211.0,1575.0,0.769,867.0,2443.0,3310.0,1746.0,575.0,382.0,1206.0,1768.0,7535.0,Team_Totals,NYK,2015
Team/G,,242.1,35.1,82.0,0.428,6.8,19.7,0.347,28.3,62.3,0.454,14.8,19.2,0.769,10.6,29.8,40.4,21.3,7.0,4.7,14.7,21.6,91.9,Team_Per_Game,NYK,2015
Team,82.0,19780.0,3089.0,6739.0,0.458,826.0,2253.0,0.367,2263.0,4486.0,0.504,1453.0,1934.0,0.751,911.0,2612.0,3523.0,1814.0,603.0,340.0,1171.0,1510.0,8457.0,Team_Totals,CLE,2015
Team/G,,241.2,37.7,82.2,0.458,10.1,27.5,0.367,27.6,54.7,0.504,17.7,23.6,0.751,11.1,31.9,43.0,22.1,7.4,4.1,14.3,18.4,103.1,Team_Per_Game,CLE,2015
Team,82.0,19880.0,3001.0,6797.0,0.442,645.0,1825.0,0.353,2356.0,4972.0,0.474,1618.0,2067.0,0.783,959.0,2792.0,3751.0,1781.0,514.0,476.0,1145.0,1495.0,8265.0,Team_Totals,CHI,2015
Team/G,,242.4,36.6,82.9,0.442,7.9,22.3,0.353,28.7,60.6,0.474,19.7,25.2,0.783,11.7,34.0,45.7,21.7,6.3,5.8,14.0,18.2,100.8,Team_Per_Game,CHI,2015
Team,82.0,19930.0,3083.0,6722.0,0.459,545.0,1500.0,0.363,2538.0,5222.0,0.486,1312.0,1734.0,0.757,876.0,2574.0,3450.0,1932.0,789.0,403.0,1373.0,1814.0,8023.0,Team_Totals,MIL,2015
Team/G,,243.0,37.6,82.0,0.459,6.6,18.3,0.363,31.0,63.7,0.486,16.0,21.1,0.757,10.7,31.4,42.1,23.6,9.6,4.9,16.7,22.1,97.8,Team_Per_Game,MIL,2015
Team,82.0,19855.0,2998.0,6824.0,0.439,612.0,1740.0,0.352,2386.0,5084.0,0.469,1373.0,1817.0,0.756,856.0,2822.0,3678.0,1757.0,505.0,375.0,1147.0,1742.0,7981.0,Team_Totals,IND,2015
Team/G,,242.1,36.6,83.2,0.439,7.5,21.2,0.352,29.1,62.0,0.469,16.7,22.2,0.756,10.4,34.4,44.9,21.4,6.2,4.6,14.0,21.2,97.3,Team_Per_Game,IND,2015
Team,82.0,19830.0,3041.0,7038.0,0.432,703.0,2043.0,0.344,2338.0,4995.0,0.468,1292.0,1838.0,0.703,1051.0,2630.0,3681.0,1771.0,623.0,383.0,1099.0,1559.0,8077.0,Team_Totals,DET,2015
Team/G,,241.8,37.1,85.8,0.432,8.6,24.9,0.344,28.5,60.9,0.468,15.8,22.4,0.703,12.8,32.1,44.9,21.6,7.6,4.7,13.4,19.0,98.5,Team_Per_Game,DET,2015
Team,82.0,19730.0,3121.0,6699.0,0.466,818.0,2152.0,0.38,2303.0,4547.0,0.506,1349.0,1735.0,0.778,715.0,2611.0,3326.0,2111.0,744.0,380.0,1167.0,1457.0,8409.0,Team_Totals,ATL,2015
Team/G,,240.6,38.1,81.7,0.466,10.0,26.2,0.38,28.1,55.5,0.506,16.5,21.2,0.778,8.7,31.8,40.6,25.7,9.1,4.6,14.2,17.8,102.5,Team_Per_Game,ATL,2015
Team,82.0,19955.0,3139.0,6790.0,0.462,497.0,1381.0,0.36,2642.0,5409.0,0.488,1305.0,1758.0,0.742,862.0,2801.0,3663.0,1969.0,601.0,378.0,1233.0,1707.0,8080.0,Team_Totals,WAS,2015
Team/G,,243.4,38.3,82.8,0.462,6.1,16.8,0.36,32.2,66.0,0.488,15.9,21.4,0.742,10.5,34.2,44.7,24.0,7.3,4.6,15.0,20.8,98.5,Team_Per_Game,WAS,2015
Team,82.0,19730.0,2885.0,6330.0,0.456,556.0,1659.0,0.335,2329.0,4671.0,0.499,1438.0,1940.0,0.741,747.0,2461.0,3208.0,1626.0,642.0,372.0,1214.0,1636.0,7764.0,Team_Totals,MIA,2015
Team/G,,240.6,35.2,77.2,0.456,6.8,20.2,0.335,28.4,57.0,0.499,17.5,23.7,0.741,9.1,30.0,39.1,19.8,7.8,4.5,14.8,20.0,94.7,Team_Per_Game,MIA,2015
Team,82.0,19905.0,2913.0,6932.0,0.42,498.0,1566.0,0.318,2415.0,5366.0,0.45,1397.0,1867.0,0.748,820.0,2793.0,3613.0,1654.0,499.0,448.0,976.0,1494.0,7721.0,Team_Totals,CHO,2015
Team/G,,242.7,35.5,84.5,0.42,6.1,19.1,0.318,29.5,65.4,0.45,17.0,22.8,0.748,10.0,34.1,44.1,20.2,6.1,5.5,11.9,18.2,94.2,Team_Per_Game,CHO,2015
Team,82.0,19755.0,3076.0,6792.0,0.453,554.0,1598.0,0.347,2522.0,5194.0,0.486,1141.0,1565.0,0.729,822.0,2607.0,3429.0,1692.0,647.0,314.0,1221.0,1714.0,7847.0,Team_Totals,ORL,2015
Team/G,,240.9,37.5,82.8,0.453,6.8,19.5,0.347,30.8,63.3,0.486,13.9,19.1,0.729,10.0,31.8,41.8,20.6,7.9,3.8,14.9,20.9,95.7,Team_Per_Game,ORL,2015
Team,82.0,19855.0,3175.0,7049.0,0.45,807.0,2231.0,0.362,2368.0,4818.0,0.491,1272.0,1589.0,0.801,879.0,2881.0,3760.0,1799.0,525.0,372.0,1117.0,1494.0,8429.0,Team_Totals,POR,2015
Team/G,,242.1,38.7,86.0,0.45,9.8,27.2,0.362,28.9,58.8,0.491,15.5,19.4,0.801,10.7,35.1,45.9,21.9,6.4,4.5,13.6,18.2,102.8,Team_Per_Game,POR,2015
Team,82.0,19830.0,3184.0,7119.0,0.447,632.0,1864.0,0.339,2552.0,5255.0,0.486,1524.0,2020.0,0.754,1052.0,2844.0,3896.0,1681.0,598.0,454.0,1205.0,1829.0,8524.0,Team_Totals,OKC,2015
Team/G,,241.8,38.8,86.8,0.447,7.7,22.7,0.339,31.1,64.1,0.486,18.6,24.6,0.754,12.8,34.7,47.5,20.5,7.3,5.5,14.7,22.3,104.0,Team_Per_Game,OKC,2015
Team,82.0,19705.0,2900.0,6492.0,0.447,610.0,1781.0,0.343,2290.0,4711.0,0.486,1391.0,1929.0,0.721,988.0,2617.0,3605.0,1632.0,623.0,489.0,1256.0,1583.0,7801.0,Team_Totals,UTA,2015
Team/G,,240.3,35.4,79.2,0.447,7.4,21.7,0.343,27.9,57.5,0.486,17.0,23.5,0.721,12.0,31.9,44.0,19.9,7.6,6.0,15.3,19.3,95.1,Team_Per_Game,UTA,2015
Team,82.0,19880.0,3099.0,7158.0,0.433,660.0,2032.0,0.325,2439.0,5126.0,0.476,1462.0,1991.0,0.734,1012.0,2653.0,3665.0,1788.0,641.0,367.0,1166.0,1882.0,8320.0,Team_Totals,DEN,2015
Team/G,,242.4,37.8,87.3,0.433,8.0,24.8,0.325,29.7,62.5,0.476,17.8,24.3,0.734,12.3,32.4,44.7,21.8,7.8,4.5,14.2,23.0,101.5,Team_Per_Game,DEN,2015
Team,82.0,19805.0,2986.0,6820.0,0.438,406.0,1223.0,0.332,2580.0,5597.0,0.461,1638.0,2110.0,0.776,949.0,2406.0,3355.0,1771.0,668.0,327.0,1231.0,1571.0,8016.0,Team_Totals,MIN,2015
Team/G,,241.5,36.4,83.2,0.438,5.0,14.9,0.332,31.5,68.3,0.461,20.0,25.7,0.776,11.6,29.3,40.9,21.6,8.1,4.0,15.0,19.2,97.8,Team_Per_Game,MIN,2015
Team,82.0,19730.0,3410.0,7137.0,0.478,883.0,2217.0,0.398,2527.0,4920.0,0.514,1313.0,1709.0,0.768,853.0,2814.0,3667.0,2248.0,762.0,496.0,1185.0,1628.0,9016.0,Team_Totals,GSW,2015
Team/G,,240.6,41.6,87.0,0.478,10.8,27.0,0.398,30.8,60.0,0.514,16.0,20.8,0.768,10.4,34.3,44.7,27.4,9.3,6.0,14.5,19.9,110.0,Team_Per_Game,GSW,2015
Team,82.0,19730.0,3228.0,6830.0,0.473,827.0,2202.0,0.376,2401.0,4628.0,0.519,1468.0,2067.0,0.71,784.0,2711.0,3495.0,2031.0,640.0,409.0,1012.0,1749.0,8751.0,Team_Totals,LAC,2015
Team/G,,240.6,39.4,83.3,0.473,10.1,26.9,0.376,29.3,56.4,0.519,17.9,25.2,0.71,9.6,33.1,42.6,24.8,7.8,5.0,12.3,21.3,106.7,Team_Per_Game,LAC,2015
